part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,EXCEL,1985,1989,X1 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,X-1,G4AJ,52,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i45,2010,2015,2.0 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,YF,G4NA,115,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i45,2010,2015,2.0 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,YF,G4NA,115,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i45,2011,2014,2.0 i Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,YF,G4KD,121,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i45,2011,2014,2.0 i Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,YF,G4KD,121,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i45,2011,2014,2.4 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,YF,G4KJ,142,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i45,2011,2014,2.4 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,YF,G4KJ,142,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i45,2009,2014,2.4 GDI Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,YF,G4KJ,148,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i45,2009,2014,2.4 GDI Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,YF,G4KJ,148,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,GRANDEUR,2005,2011,3.8 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,TG,G6DA,195,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,GRANDEUR,2005,2011,3.8 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,TG,G6DA,195,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,GRANDEUR,2006,2010,2.2 CRDi Diesel Front-Wheel Drive Sedan,Diesel,Front-Wheel Drive,Sedan,TG,D4EB,114,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,GRANDEUR,2006,2010,2.2 CRDi Diesel Front-Wheel Drive Sedan,Diesel,Front-Wheel Drive,Sedan,TG,D4EB,114,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,GRANDEUR,1999,2004,30 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,XG,G6CT,138,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,GRANDEUR,1999,2004,30 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,XG,G6CT,138,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i40,2015,2018,1.7 CRDI Diesel Front-Wheel Drive Sedan,Diesel,Front-Wheel Drive,Sedan,VF,D4FD,104,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i40,2015,2018,1.7 CRDI Diesel Front-Wheel Drive Sedan,Diesel,Front-Wheel Drive,Sedan,VF,D4FD,104,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i40,2015,2018,1.7 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,VF,D4FD,104,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i40,2015,2018,1.7 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,VF,D4FD,104,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i40,2015,2018,2.0 Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,VF,G4NC,122,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i40,2015,2018,2.0 Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,VF,G4NC,122,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i40,2014,2018,2.0 GDi Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,VF,G4NC,121,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i40,2014,2018,2.0 GDi Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,VF,G4NC,121,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i40,2014,2018,2.0 GDi Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,VF,G4NC,121,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i40,2014,2018,2.0 GDi Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,VF,G4NC,121,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i40,2012,2015,2.0 GDI Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,VF,G4NC,131,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i40,2012,2015,2.0 GDI Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,VF,G4NC,131,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i40,2011,2015,1.7 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,VF,D4FD,100,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i40,2011,2015,1.7 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,VF,D4FD,100,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i40,2011,2015,2.0 GDI Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,VF,G4NC,130,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i40,2011,2015,2.0 GDI Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,VF,G4NC,130,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i40,2012,2014,1.7 CRDi Diesel Front-Wheel Drive Sedan,Diesel,Front-Wheel Drive,Sedan,VF,D4FD,100,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i40,2012,2014,1.7 CRDi Diesel Front-Wheel Drive Sedan,Diesel,Front-Wheel Drive,Sedan,VF,D4FD,100,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2021,2026,2.0 N Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4KH,206,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2021,2026,2.0 N Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4KH,206,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2021,2026,2.0 N Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CN7,G4KH,206,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2021,2026,2.0 N Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CN7,G4KH,206,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2020,2026,1.5 T-GDI hybrid 48V Mild Hybrid Front-Wheel Drive Hatchback,Mild Hybrid,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4LK,118,No
LN1 MF,Hybrid Auxiliary (Car & Passenger Vehicle),12,52,206,174,190,C Polarity STD Terminal,438,91,24,Car & Passenger Vehicles,Hybrid Auxiliary,HYUNDAI,i30,2020,2026,1.5 T-GDI hybrid 48V Mild Hybrid Front-Wheel Drive Hatchback,Mild Hybrid,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4LK,118,No
DIN44LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,50,208,175,190,C Polarity STD Terminal,420,85,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2020,2026,1.5 T-GDI hybrid 48V Mild Hybrid Front-Wheel Drive Hatchback,Mild Hybrid,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4LK,118,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,i30,2020,2026,1.6 T-GDi Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CN7,G4FP,150,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2020,2026,1.6 T-GDi Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CN7,G4FP,150,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2020,2026,1.6 T-GDi Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CN7,G4FP,150,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2020,2026,2.0 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CN7,G4NL,117,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2020,2026,2.0 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CN7,"G4NL,G4NS",110,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2017,2026,1.6 16V Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE","G4FC,G4FG",94,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2017,2026,1.6 16V Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE","G4FC,G4FG",94,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2016,2026,1.6 T-GDi Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4FJ,150,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2016,2026,1.6 T-GDi Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4FJ,150,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2016,2026,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4NC,120,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2016,2026,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4NC,120,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2017,2020,2.0 N Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDE,PDEN",G4KH,202,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2017,2020,2.0 N Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDE,PDEN",G4KH,202,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2017,2020,2.0 N Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4KH,202,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2017,2020,2.0 N Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",G4KH,202,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2016,2020,1.6 CRDi Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",D4FB,100,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2016,2020,1.6 CRDi Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,"PDEN,PD,PDE",D4FB,100,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2014,2017,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4NC,124,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2014,2017,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4NC,124,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2013,2017,1.8 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4NB,107,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2013,2017,1.8 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4NB,107,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2012,2017,1.8 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4NB,110,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2012,2017,1.8 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4NB,110,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2014,2016,1.6 CRDi Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GD,D4FB,100,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2014,2016,1.6 CRDi Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GD,D4FB,100,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2012,2016,1.6 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,GD,D4FB,100,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2012,2016,1.6 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,GD,D4FB,100,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2012,2016,1.6 GDI Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,GD,G4FD,99,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2012,2016,1.6 GDI Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,GD,G4FD,99,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2011,2016,1.6 GDI Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4FD,99,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2011,2016,1.6 GDI Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4FD,99,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2013,2015,1.6 GDI Petrol Front-Wheel Drive Coupe,Petrol,Front-Wheel Drive,Coupe,,G4FD,99,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2013,2015,1.6 GDI Petrol Front-Wheel Drive Coupe,Petrol,Front-Wheel Drive,Coupe,,G4FD,99,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2012,2015,1.6 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,GD,D4FB,94,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2012,2015,1.6 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,GD,D4FB,94,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2011,2015,1.6 CRDi Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GD,D4FB,94,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2011,2015,1.6 CRDi Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GD,D4FB,94,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,i30,2013,2014,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4NC,129,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i30,2013,2014,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GD,G4NC,129,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i30,2008,2012,1.6 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,FD,D4FB,85,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i30,2008,2012,1.6 CRDi Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,FD,D4FB,85,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,i30,2008,2012,1.6 Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,FD,G4FC,85,No
